Date,Price,Volume,Market Cap
2021-01-05,1.75089148322007,12582828.723461315,5193325.774885025
2021-01-06,1.75089148322007,12582828.723461315,5193325.774885025
2021-01-07,1.760410764195416,6423586.093912635,5667691.609360571
2021-01-08,1.4268089462876623,2079384.121384696,4586996.157827637
2021-01-09,1.4954029529966588,1086874.8490877978,4803312.257938731
2021-01-10,0.8449578022117108,1119290.0976459014,2728719.816341152
2021-01-11,0.995485091648004,566395.6703483281,3216775.302110387
2021-01-12,0.8931611137747189,159321.0071216152,2865817.823184506
2021-01-13,0.8301781766246654,161473.64724186447,2659361.2625465486
2021-01-14,1.0553663466719931,313532.6102690141,3367904.432519941
2021-01-15,1.0768876729111154,596906.0317340387,3418068.7848715847
2021-01-16,0.9534565988748788,128644.3747470737,3061676.4003600613
2021-01-17,0.883514836213585,172983.08504657654,2855813.41881406
2021-01-18,0.7758471836119105,145481.87613947096,6889235.632986919
2021-01-19,0.7911409302806837,307001.0958724403,6954148.213200837
2021-01-20,0.8712443792667584,206887.86212155572,7679713.0220706
2021-01-21,0.7817382190424823,171677.64718389115,6914900.994510031
2021-01-22,0.6130627574719494,142237.16586283132,5492554.314058194
2021-01-23,0.6333900167603377,134417.25562757792,5591096.061756206
2021-01-24,0.7741540728322476,895644.9456444817,6848073.871231097
2021-01-25,1.3753355706578116,3032187.2670182474,12162866.209006058
2021-01-26,1.0524495979604154,401782.5704384214,9344765.823503695
2021-01-27,1.8836674302456613,5832696.37363441,16672800.302340701
2021-01-28,1.546068364833213,339189.3536282685,13629666.736110166
2021-01-29,1.3830256108375576,1001428.6648648651,12315638.104627768
2021-01-30,1.42990335755256,524309.992507723,12688985.860507652
2021-01-31,1.3855601499242727,480699.6823854356,12274278.534617355
2021-02-01,1.9587660024848592,2285058.9020807557,17579716.31118049
2021-02-02,2.96882437664908,4963666.324185459,26355834.941170327
2021-02-03,2.852302110976038,4380157.478139101,25648561.900813278
2021-02-04,3.076674233511815,2466434.734418689,27257705.691575833
2021-02-05,2.633830339309859,2262744.8747225855,24113035.00269735
2021-02-06,2.932002345853758,2918531.5246228785,26127684.173541658
2021-02-07,2.6469370503059717,2110569.019159183,23558542.728401292
2021-02-08,2.5157939239920895,1766515.3902838938,22346925.648477018
2021-02-09,2.6832270216162195,2060486.620499557,23713914.70721722
2021-02-10,2.5213273382504267,1589810.9117871493,22316138.56934493
2021-02-11,2.163041604544737,1059016.3968504455,19454759.24405055
2021-02-12,2.270908303263686,1368718.8382237745,31277276.870073788
2021-02-13,2.3401255360700444,2380373.5783064556,32401022.57829829
2021-02-14,2.5336326563596177,1899792.0154048803,34112061.05625659
2021-02-15,2.4731551213767786,1503723.9390764115,34390632.03513136
2021-02-16,2.563918632092248,1843761.4895634772,35684874.82995737
2021-02-17,2.64991444507611,1863848.7569448021,36809712.63309075
2021-02-18,2.187560514247354,2080025.835634324,30420169.28026765
2021-02-19,2.1370976589630013,1706223.8715463355,29408699.107612494
2021-02-20,1.7386447788555575,1765872.8269648247,24133677.525314726
2021-02-21,1.5641178695885547,1160381.1881330924,21329626.056832828
2021-02-22,1.5451953966049212,742794.221794314,21487987.109922364
2021-02-23,1.417783906123676,428918.6951822509,19677117.786584157
2021-02-24,1.0895850407066754,858535.240675524,15103003.214490985
2021-02-25,1.0544914263966274,492837.3562930683,14604686.401634237
2021-02-26,0.977668600784581,449038.27595496876,13690033.660992114
2021-02-27,0.9393889477222179,507089.03697553417,13042412.286170175
2021-02-28,0.9245695224848478,331750.9962634783,12854253.403150713
2021-03-01,0.8341636638962856,554428.5439309564,11617309.18251495
2021-03-02,0.8494478711485967,796485.9809476839,11811847.715804234
2021-03-03,0.8796447432398027,1246867.5723436452,12242565.719102226
2021-03-04,0.8367820349110522,1119721.1744203123,11853675.114342498
2021-03-05,0.6879900075019546,910100.4519160833,9733794.81385422
2021-03-06,0.7836116588621941,994515.3390882267,11017868.610404452
2021-03-07,0.8010605383991203,425288.0034015285,11386037.09193274
2021-03-08,0.7194632041490765,651561.3791625061,10165413.669137046
2021-03-09,0.771764291342852,451253.5386209302,10995633.053791652
2021-03-10,0.7790436640711712,316089.02980054053,11081128.049763987
