Date,Price,Volume,Market Cap
2020-09-17,3.443832391414463,1802085330.293668,219913212.47869825
2020-09-18,3.443832391414463,1802085330.293668,219913212.47869825
2020-09-19,7.097694014200204,5688408416.882498,732822061.0330778
2020-09-20,5.702060553834949,2050756493.492213,647208421.0707141
2020-09-21,5.2565793825170735,1316669226.584856,632421347.516945
2020-09-22,4.294819485815088,1074198632.0904953,526520586.45950305
2020-09-23,3.9084488115362754,697928916.822781,487186362.8207511
2020-09-24,4.342896875450136,976430280.4460803,558449301.5904285
2020-09-25,5.138560549020833,776760499.8672208,670712373.8758416
2020-09-26,4.908146351132067,626823584.8121408,646853075.535181
2020-09-27,4.868443821195302,363925152.74854934,691125372.1503159
2020-09-28,4.8449853913098195,341577705.09212464,689402232.077857
2020-09-29,4.25191370645272,335772345.2750809,622352706.2677807
2020-09-30,4.34148712066533,279012123.5261533,641030584.1185127
2020-10-01,4.153261217519703,215900631.37764022,620840802.3152523
2020-10-02,4.243965217954716,370977286.8729862,636514926.1406465
2020-10-03,3.900844835698331,326043384.3933095,643770085.9726512
2020-10-04,3.8944884468656493,212356215.25192958,704073930.1747521
2020-10-05,3.7212077302504327,244544989.9204514,676286308.1652026
2020-10-06,3.3215235896179327,298746894.4948947,604064456.4319453
2020-10-07,2.692316035364427,384108414.06590426,484435475.7614607
2020-10-08,2.9633106457240044,438926126.0949557,540709193.0312451
2020-10-09,3.3087426484261653,487646893.72824025,603384806.4011482
2020-10-10,3.4063702284741098,377780662.24262124,624766817.7307591
2020-10-11,3.298512186270176,285868091.8782006,605086419.1414492
2020-10-12,3.374035991243129,198779007.34591478,620284007.0059217
2020-10-13,3.449721633623474,262845150.32599124,636858098.7676747
2020-10-14,3.3499527005941827,156290894.7283672,619474718.5315651
2020-10-15,3.122753139292542,260812435.53290272,577560863.213238
2020-10-16,3.0775235695166816,223937288.66708416,573329621.3129594
2020-10-17,3.0355792285330785,311404752.2546533,568053942.0466825
2020-10-18,3.07277417246438,158485458.09938937,573608919.3394606
2020-10-19,3.2660325602917597,153578565.9021965,658475452.6602299
2020-10-20,3.1709281832503637,177367219.185632,638986846.1577828
2020-10-21,2.8532854806443173,267899120.4802981,574630017.2192171
2020-10-22,2.9310426313836624,242609502.30000964,590704390.9094771
2020-10-23,3.0305303365473235,179057034.57620853,613902134.4513645
2020-10-24,3.0087042083703275,157171970.1050009,608790596.9414719
2020-10-25,2.941282437459054,114649947.17601904,594863487.4925164
2020-10-26,2.772325304871374,138696963.62674186,582236710.6524885
2020-10-27,2.7106759360451633,186029316.91562256,569460992.1533448
2020-10-28,2.8171776525337426,188714502.28583327,595487146.8850842
2020-10-29,2.6704541290239283,147809519.0275576,563330287.0275949
2020-10-30,2.537363184849842,130705348.51051356,536652174.1634711
2020-10-31,2.4099935458731143,219373066.75671974,509800102.67010105
2020-11-01,2.261015576647059,112447743.3022698,479933274.3121692
2020-11-02,2.3737984793597535,123598089.32183826,505102350.9126218
2020-11-03,2.251773695538215,129313651.14587164,482105416.860576
2020-11-04,2.137337380125421,106587850.41473934,459013051.13185984
2020-11-05,1.9281765822237158,118641534.8189223,411540818.446762
2020-11-06,2.206903889957113,344459948.36912775,472797950.4393272
2020-11-07,2.5486901663521757,407112159.3484543,546090935.4543844
2020-11-08,2.481258831059522,491671462.8606986,535529641.5250265
2020-11-09,2.8768344518769315,278969229.5601973,620585818.9074469
2020-11-10,2.6727746328917497,262312751.12296724,573849148.3657682
2020-11-11,3.0499147801985553,285676579.766339,656695052.9585853
2020-11-12,2.9375999867578084,290189822.8639477,630203163.1012877
2020-11-13,2.9621343171056673,266553988.6727794,638318912.7352413
2020-11-14,3.887205642398383,476124356.87531024,837054899.1487976
2020-11-15,3.811713208353668,406943170.6587308,824295398.9563959
2020-11-16,3.86646064978227,416448751.32485884,832451942.6779054
2020-11-17,3.5777587515325266,418257582.48993695,770626828.1027259
2020-11-18,3.8288876767125397,404729766.5233903,823469580.4665115
2020-11-19,3.464279444082397,349115856.6319695,744366290.5439156
2020-11-20,3.7292267083245254,371297515.18057406,801066288.3822533
2020-11-21,3.841956262293396,451935722.0365768,823599938.8097627
2020-11-22,3.8224979962539907,457778339.4355159,819420815.5549861
2020-11-23,3.682139733095448,398423650.61119413,798274699.6803893
2020-11-24,4.160502959398576,500339828.16504496,888267428.9186445
2020-11-25,4.0532131930398485,494435418.46095675,875380216.1524823
2020-11-26,3.6756591848236986,406380440.1326761,787449062.6068666
2020-11-27,3.425366372063327,510984397.6844744,733369987.3925536
2020-11-28,3.3209595672215624,315218115.1560552,713179854.7216576
2020-11-29,3.462034852545152,183770822.29365265,743811283.7156703
2020-11-30,3.5421268078675268,198301875.29683137,759264594.5007293
2020-12-01,3.7534904564969676,280030160.1998901,809636090.5766013
2020-12-02,3.5610328724095686,373303587.5576778,766671246.6754014
2020-12-03,3.9717235369868873,406760837.4708671,857916550.9757915
2020-12-04,3.8823259032595683,274648451.3505504,836700609.727124
2020-12-05,3.53402576533193,221582896.3096745,757755073.8714986
2020-12-06,3.6833395557210284,190879983.04395038,792687386.2649285
2020-12-07,3.6384933556617765,185973044.77553254,781382593.6960821
2020-12-08,3.760556589402304,217578687.13042405,808737480.205302
2020-12-09,3.2913820712813653,240351771.39920992,715633175.911876
2020-12-10,3.361203998549995,229534248.81601888,723460573.708362
2020-12-11,3.2426462008000745,161320792.29777637,698376510.5489792
2020-12-12,2.969937981631195,221350365.76760957,640057166.0529337
2020-12-13,3.118612137908698,135658293.95547333,671894509.5713987
2020-12-14,3.330154879105268,153495615.07987532,716172377.566087
